name,height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,cbf_ranking_2024
Fernandinho,174.0,27.0,18.11111111111111,14.555555555555555,1.3333333333333333,1.1,0.0869565217391304,1.0,1986.0,6.988888888888888,38.51851851851852,12.25925925925926,0.0,0.0,1.5833333333333333,1.3333333333333333,6.407407407407407,7.074074074074074,1.3333333333333333,1.0,1.8571428571428568,3.3181818181818183,1.894736842105263,2.2,1.1428571428571428,0.0,0.0,0.0,0.0,1.1666666666666667,5.538461538461538,3.0454545454545454,1.0,1.1,1.181818181818182,1.5,1.947368421052632,1.1111111111111112,1.3333333333333333,1.0,1.2857142857142858,0.0,0.0,37
Fernando,183.0,37.0,45.3,41.3,3.4705882352941178,2.857142857142857,0.0,1.0,1424.0,6.959999999999999,53.95,5.315789473684211,0.0676666666666666,0.045580164,1.9,2.071428571428572,3.235294117647059,3.526315789473684,1.0,2.933333333333333,2.230769230769231,1.1428571428571428,1.8333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.1428571428571428,1.75,1.0,1.0,1.0,1.6666666666666667,1.1666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12
Fernando Sobral,178.0,29.0,28.923076923076923,23.53846153846154,4.043478260869565,2.9,0.0869565217391304,1.0,1556.0,7.046153846153846,43.19230769230769,9.461538461538462,0.12317,0.0803139209523809,1.5833333333333333,1.8888888888888888,3.32,4.826086956521739,1.0,2.0,2.636363636363636,1.5333333333333334,1.5,2.9047619047619047,1.6363636363636365,1.5,0.0,0.0,0.0,1.5,1.5714285714285714,1.4444444444444444,0.0,1.3333333333333333,1.6666666666666667,1.6923076923076923,1.0769230769230769,1.0,1.0,0.0,1.0,0.0,0.0,20
Foguinho,180.0,32.0,22.925925925925927,17.666666666666668,3.5217391304347827,2.0,0.0833333333333333,1.0,2066.0,6.681481481481482,31.703703703703702,7.846153846153846,0.0,0.0,1.4444444444444444,1.1111111111111112,3.703703703703704,3.0,1.0,1.4666666666666666,1.8125,1.5714285714285714,2.1,1.4166666666666667,1.3333333333333333,1.1666666666666667,0.0,0.0,0.0,1.75,1.5555555555555556,2.0,0.0,1.5454545454545454,1.3333333333333333,1.2857142857142858,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,30
Franco Cristaldo,175.0,28.0,32.27586206896552,26.724137931034484,2.740740740740741,1.8571428571428568,0.0833333333333333,1.0,1964.0,7.36551724137931,47.86206896551724,12.06896551724138,0.222935,0.179267514,2.2222222222222223,1.6923076923076923,4.0,3.857142857142857,1.2777777777777777,1.2857142857142858,1.7777777777777777,1.9047619047619049,1.5,4.785714285714286,1.6666666666666667,1.0,0.0,0.0,0.0,1.5333333333333334,1.5333333333333334,1.1666666666666667,1.0,1.0909090909090908,1.3333333333333333,2.5,1.3888888888888888,1.2307692307692308,1.0,1.0,1.0,0.0,0.0,10
Fábio Alemão,184.0,28.0,52.70588235294117,45.41176470588236,8.411764705882353,4.4375,0.0,0.0,1513.0,6.982352941176471,63.52941176470589,8.647058823529411,0.0,0.0,1.6363636363636365,1.5,3.3529411764705883,3.588235294117647,1.0,3.533333333333333,2.333333333333333,1.2222222222222223,1.5333333333333334,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0909090909090908,1.0,1.0,1.0,1.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27
Fábio Sanches,186.0,33.0,27.11111111111111,22.22222222222222,4.235294117647059,2.0,0.0,0.0,1444.0,6.683333333333334,34.611111111111114,5.222222222222222,0.0,0.0,1.5,1.5384615384615383,2.1538461538461537,2.533333333333333,1.0,4.571428571428571,1.5714285714285714,1.4,1.25,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32
Félix Torres,187.0,27.0,42.11538461538461,35.73076923076923,4.28,2.523809523809524,0.0,0.0,2033.0,6.830769230769231,52.80769230769231,7.269230769230769,0.1096142857142857,0.0471466423076923,1.631578947368421,3.15,3.652173913043478,4.681818181818182,1.0,3.6666666666666665,2.0,1.0,1.55,1.0,1.0,1.2,0.0,0.0,0.0,1.5555555555555556,1.2857142857142858,1.0,1.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4
Gabriel,178.0,34.0,38.55555555555556,32.592592592592595,4.307692307692308,3.142857142857143,0.0434782608695652,1.0,2008.0,6.992592592592593,47.5925925925926,8.615384615384615,0.0,0.0,1.5294117647058822,1.3076923076923077,2.44,2.88,1.0,1.6111111111111112,1.25,1.4736842105263157,1.2727272727272727,1.9285714285714288,1.4,1.5,0.0,0.0,0.0,1.2857142857142858,1.2307692307692308,1.3333333333333333,1.0,1.3846153846153846,1.2,1.5263157894736843,1.0,1.0,1.0,1.0,1.5,0.0,0.0,37
Gabriel Novaes,182.0,25.0,18.33333333333333,15.142857142857142,1.6666666666666667,1.5,0.1666666666666666,1.25,1613.0,7.104761904761904,32.523809523809526,8.80952380952381,0.0,0.0,2.111111111111111,1.9230769230769231,5.714285714285714,4.761904761904762,1.4,1.8333333333333333,1.5294117647058822,2.066666666666667,1.8333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.411764705882353,1.3846153846153846,1.0,1.5555555555555556,1.2,1.5333333333333334,2.2,1.1666666666666667,1.0,1.0,1.1666666666666667,0.0,0.0,33
Gabriel Risso Patrón,179.0,28.0,36.68181818181818,29.5,4.863636363636363,2.5789473684210527,0.0526315789473684,0.0,1690.0,6.845454545454545,58.04545454545455,13.272727272727272,0.0,0.0,1.4545454545454546,1.0,2.3684210526315788,2.764705882352941,0.0,2.333333333333333,1.8571428571428568,1.2,1.25,3.8947368421052633,1.25,1.25,0.0,0.0,0.0,1.1111111111111112,1.4166666666666667,1.25,0.0,1.3333333333333333,2.176470588235294,1.9090909090909087,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33
Gabriel Xavier,190.0,23.0,64.9090909090909,57.27272727272727,6.484848484848484,2.875,0.0,0.0,2970.0,7.215151515151515,78.51515151515152,8.121212121212121,0.083,0.0118357326315789,2.217391304347826,3.9375,3.1818181818181817,6.181818181818182,1.0,5.545454545454546,2.1481481481481484,1.0714285714285714,1.64,1.0,0.0,1.631578947368421,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11
Ganso,184.0,35.0,48.535714285714285,43.32142857142857,2.0,1.6666666666666667,0.2916666666666667,1.0,1998.0,7.207142857142857,59.21428571428572,8.714285714285714,0.16333,0.1188056052173913,1.3846153846153846,1.3,2.4285714285714284,3.1538461538461537,1.1111111111111112,1.125,1.6842105263157894,1.7058823529411764,1.2857142857142858,3.85,1.7333333333333334,1.0,0.0,0.0,0.0,1.2,1.4285714285714286,1.3,1.3333333333333333,1.0,1.181818181818182,2.571428571428572,1.0769230769230769,0.0,1.0,0.0,1.0,0.0,0.0,7
Gegê,171.0,30.0,38.6551724137931,31.448275862068964,4.206896551724138,3.16,0.1153846153846153,1.0,2346.0,7.206896551724138,54.172413793103445,13.448275862068966,0.0,0.0,1.2727272727272727,1.6666666666666667,3.2857142857142856,2.5,1.3125,1.3333333333333333,1.6428571428571428,1.5454545454545454,1.8,5.678571428571429,2.0454545454545454,1.25,0.0,0.0,0.0,1.4615384615384617,1.4615384615384617,1.25,1.0,1.5294117647058822,1.1666666666666667,2.130434782608696,1.4166666666666667,1.7142857142857142,1.0,0.0,1.0,0.0,1.0,27
Gerson,185.0,27.0,43.52941176470589,37.88235294117647,2.7,1.6538461538461535,0.1379310344827586,1.0,2637.0,7.211764705882352,57.91176470588236,10.242424242424242,0.1082882352941176,0.121691284074074,1.5454545454545454,1.6842105263157894,4.382352941176471,5.636363636363637,1.181818181818182,1.3846153846153846,2.565217391304348,2.066666666666667,1.565217391304348,1.7142857142857142,1.75,1.0,0.0,0.0,0.0,1.4615384615384617,2.5185185185185186,1.7,2.0,1.0,1.1666666666666667,2.3684210526315788,1.4444444444444444,1.4444444444444444,1.4,0.0,1.0,0.0,0.0,1
Gil,191.0,37.0,46.42857142857143,41.07142857142857,5.25,2.592592592592593,0.0,1.0,2515.0,6.964285714285714,53.17857142857143,5.821428571428571,0.0,0.0,1.7692307692307692,2.6153846153846154,2.1904761904761907,3.7777777777777777,1.1666666666666667,2.6956521739130435,1.4444444444444444,1.25,1.2307692307692308,1.0,0.0,1.5454545454545454,0.0,0.0,0.0,1.5,1.5,1.5,1.0,1.0,1.3125,1.0,1.0,1.0,0.0,0.0,1.25,0.0,0.0,16
Giovanni,173.0,30.0,31.607142857142858,25.25,4.444444444444445,2.96,0.0833333333333333,1.0,1987.0,7.051851851851852,41.96428571428572,10.555555555555555,0.0,0.0,1.9333333333333331,1.1428571428571428,3.8,3.56,1.1,1.0,1.5294117647058822,1.9047619047619049,1.4666666666666666,2.357142857142857,1.5,0.0,0.0,0.0,0.0,1.125,1.45,1.3636363636363635,1.0,1.5294117647058822,1.4,2.05,1.6428571428571428,1.125,1.0,0.0,1.0,0.0,0.0,28
Giuliano,172.0,34.0,32.0,27.91304347826087,2.3157894736842106,1.75,0.05,1.0,1755.0,7.239130434782608,39.69565217391305,6.043478260869565,0.0,0.0,1.8333333333333333,1.5,2.7,2.9545454545454546,1.25,1.1111111111111112,1.5,1.1428571428571428,1.4285714285714286,1.125,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.6,1.6666666666666667,1.0,1.181818181818182,1.0,2.357142857142857,1.0,1.1428571428571428,1.0,0.0,1.0,0.0,0.0,16
Gonzalo Escobar,171.0,27.0,42.11111111111112,33.74074074074074,6.888888888888889,3.4,0.08,1.0,2316.0,7.066666666666667,65.22222222222223,15.37037037037037,0.0,0.0,1.4705882352941178,1.4,3.925925925925926,3.807692307692308,1.0,2.1666666666666665,2.333333333333333,1.4615384615384617,1.818181818181818,3.740740740740741,1.8235294117647056,1.3333333333333333,0.0,0.0,0.0,1.3636363636363635,1.3888888888888888,1.0,1.0,1.3333333333333333,2.0,1.5,1.3333333333333333,1.2,1.0,0.0,1.0,0.0,0.0,16
Gregore,181.0,30.0,38.55555555555556,34.74074074074074,3.28,1.8333333333333333,0.0952380952380952,0.0,1596.0,6.874074074074074,48.48148148148148,5.4,0.0334888888888888,0.0539004515789473,1.9230769230769231,2.0588235294117645,5.333333333333333,4.666666666666667,1.0,2.1666666666666665,2.92,1.4444444444444444,3.1666666666666665,1.0,1.0,1.1666666666666667,0.0,0.0,0.0,2.4285714285714284,1.0,1.0,0.0,1.0,1.6153846153846154,1.125,1.8333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,8
Guilherme,178.0,29.0,29.83333333333333,24.0,3.090909090909091,2.2,0.2727272727272727,1.1666666666666667,1940.0,7.6,49.25,12.875,0.0,0.0,2.588235294117647,2.2857142857142856,4.583333333333333,5.25,1.4705882352941178,1.2307692307692308,2.375,2.1578947368421053,1.375,5.166666666666667,2.117647058823529,1.0,0.0,0.0,0.0,1.5,1.75,1.5,1.6666666666666667,1.9333333333333331,1.4545454545454546,2.0,1.3571428571428572,1.3,1.0,1.0,1.2,0.0,0.0,16
Guilherme Arana,176.0,27.0,54.71428571428572,48.42857142857143,4.5,2.823529411764706,0.2352941176470588,1.0,1678.0,7.423809523809524,74.71428571428571,12.333333333333334,0.0618666666666666,0.0948446153846153,1.8,1.6666666666666667,3.388888888888889,3.5789473684210527,1.4444444444444444,1.6666666666666667,1.875,1.3333333333333333,1.0769230769230769,4.428571428571429,1.5,1.0,0.0,0.0,0.0,1.0909090909090908,2.0,1.5714285714285714,1.0,1.2,1.7692307692307692,1.8666666666666667,1.3333333333333333,1.0,1.1666666666666667,0.0,1.0,0.0,0.0,5
Guilherme Romão,179.0,27.0,35.035714285714285,27.964285714285715,4.0,2.25,0.2272727272727272,1.0,2468.0,7.053571428571429,60.82142857142857,16.5,0.1067125,0.1060695082608695,2.0454545454545454,2.5217391304347827,4.285714285714286,5.714285714285714,1.1111111111111112,2.3076923076923075,1.6842105263157894,1.8333333333333333,1.4,2.923076923076923,1.8571428571428568,1.4,0.0,0.0,0.0,1.1,2.565217391304348,1.625,1.0,1.4,1.9285714285714288,1.8823529411764703,1.3,1.1,1.25,0.0,1.0,0.0,0.0,17
Gustavo Bochecha,173.0,28.0,26.82758620689655,22.448275862068964,4.083333333333333,2.9047619047619047,0.0769230769230769,1.0,1772.0,6.810344827586207,33.13793103448276,5.793103448275862,0.0,0.0,1.1111111111111112,1.1666666666666667,2.4347826086956523,2.16,1.0,1.1666666666666667,1.7647058823529411,1.25,1.3333333333333333,1.5,1.0,1.0,0.0,0.0,0.0,1.2307692307692308,1.0,1.0,0.0,1.2,1.5,1.3333333333333333,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,32
Gustavo Coutinho,182.0,25.0,13.533333333333331,9.9,1.6,1.25,0.0769230769230769,1.0,1993.0,6.83,23.266666666666666,7.413793103448276,0.0,0.0,3.16,2.083333333333333,5.2,3.827586206896552,1.4375,1.2222222222222223,1.5833333333333333,1.6666666666666667,1.6363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.6875,1.75,1.4285714285714286,1.6666666666666667,1.0,1.1538461538461535,1.6,1.5555555555555556,1.0,0.0,1.25,0.0,0.0,25
Gustavo Gómez,185.0,31.0,45.45454545454545,37.72727272727273,5.7727272727272725,2.9,0.0909090909090909,1.0,1980.0,7.168181818181818,57.59090909090909,8.590909090909092,0.1647769230769231,0.0653568085714285,3.210526315789474,3.9047619047619047,4.727272727272728,5.818181818181818,1.0,4.045454545454546,1.45,1.5,2.3125,1.2,1.0,2.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,1.2857142857142858,1.75,1.25,1.0,1.1428571428571428,1.0,0.0,1.0,0.0,1.0,3
Gustavo Scarpa,177.0,30.0,36.60606060606061,30.848484848484848,5.9375,4.483870967741935,0.2333333333333333,1.0,2434.0,7.363636363636363,59.21212121212121,14.363636363636363,0.2120333333333333,0.2238011769565217,1.4545454545454546,1.25,3.3870967741935485,3.838709677419355,1.4375,1.5333333333333334,1.625,1.826086956521739,1.1538461538461535,7.393939393939394,2.1538461538461537,1.0,0.0,0.0,0.0,1.3333333333333333,2.05,1.6428571428571428,1.0,1.7058823529411764,1.5833333333333333,2.24,1.45,1.5,1.1,0.0,1.2,0.0,0.0,5
Henrique Almeida,177.0,33.0,11.4,7.92,1.7,1.0,0.0434782608695652,1.0,1530.0,6.803999999999999,19.48,6.52,0.0,0.0,2.3529411764705883,1.5,4.208333333333333,2.65,1.25,1.3333333333333333,1.3333333333333333,1.6,2.0588235294117645,1.3,1.0,1.0,0.0,0.0,0.0,1.0,1.5,1.2,1.0,1.0909090909090908,1.0,1.1,1.5,1.1428571428571428,1.0,0.0,1.3333333333333333,0.0,0.0,29
Henry Mosquera,175.0,22.0,15.1875,12.40625,1.3636363636363635,1.25,0.04,1.0,1973.0,6.821875,30.15625,9.53125,0.156905,0.0605953891304347,2.0,1.4615384615384617,5.548387096774194,4.896551724137931,1.1538461538461535,1.25,1.5,1.9333333333333331,1.4736842105263157,2.238095238095238,1.5555555555555556,1.0,0.0,0.0,0.0,1.0,4.354838709677419,2.5,1.0,1.3571428571428572,1.1666666666666667,1.7,1.8888888888888888,1.2727272727272727,1.0,0.0,1.2857142857142858,0.0,0.0,14
Hugo,179.0,27.0,31.703703703703702,25.25925925925926,3.125,1.625,0.1739130434782608,0.0,2070.0,6.907407407407407,51.888888888888886,10.444444444444445,0.0750181818181818,0.0292146435714285,1.434782608695652,2.125,4.269230769230769,5.153846153846154,1.0,3.083333333333333,2.458333333333333,1.3333333333333333,1.8636363636363635,1.588235294117647,1.0,1.0,0.0,0.0,0.0,1.2941176470588236,1.5454545454545454,1.3333333333333333,1.0,1.4285714285714286,1.5555555555555556,1.2777777777777777,1.3636363636363635,1.0,1.0,0.0,1.0,0.0,1.0,4
Hugo Moura,177.0,26.0,31.11111111111111,25.85185185185185,4.833333333333333,3.0,0.1666666666666666,1.0,1901.0,6.811111111111111,43.14814814814815,7.592592592592593,0.1082272727272727,0.0697462977777777,2.0,1.4444444444444444,4.44,4.84,1.1428571428571428,1.9375,3.260869565217391,1.6666666666666667,2.095238095238096,1.6363636363636365,1.6666666666666667,1.5,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,1.4,1.0,1.3333333333333333,1.4285714285714286,1.3333333333333333,1.7,1.1111111111111112,1.0,0.0,0.0,0.0,0.0,15
Hulk,180.0,38.0,24.565217391304348,19.17391304347826,1.8333333333333333,1.6666666666666667,0.25,1.4285714285714286,1831.0,7.2956521739130435,43.95652173913044,13.434782608695652,0.4878117647058823,0.12182539,1.5714285714285714,1.4,7.428571428571429,5.909090909090909,1.6,1.3076923076923077,1.5,3.1904761904761907,1.7857142857142858,1.7857142857142858,1.0,2.0,0.0,0.0,0.0,1.6,3.684210526315789,2.0,1.0,1.7333333333333334,1.0,2.1538461538461537,3.25,1.5625,1.0,1.0,1.3333333333333333,0.0,0.0,5
Ianson,187.0,29.0,38.7,32.65,6.85,3.789473684210526,0.0,1.0,1716.0,7.0200000000000005,50.55,7.263157894736842,0.0,0.0,1.4166666666666667,2.5625,2.4444444444444446,4.611111111111111,1.0,5.315789473684211,2.6923076923076925,1.0,1.3,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.375,1.0,1.0,0.0,1.0,1.9333333333333331,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,35
Igor Coronado,170.0,32.0,25.466666666666665,20.23333333333333,3.0,2.4285714285714284,0.1111111111111111,1.0,1458.0,6.923333333333333,41.93333333333333,13.1,0.06110625,0.153692556,1.4545454545454546,1.0,4.896551724137931,3.586206896551724,1.0,1.1666666666666667,1.736842105263158,1.7058823529411764,1.4375,4.423076923076923,1.7333333333333334,1.0,0.0,0.0,0.0,1.2941176470588236,3.259259259259259,1.56,0.0,1.7,1.2222222222222223,2.263157894736842,1.736842105263158,1.0909090909090908,1.2,0.0,0.0,0.0,0.0,4
Igor Vinícius,173.0,27.0,44.65217391304348,39.69565217391305,2.3043478260869565,1.4736842105263157,0.1052631578947368,0.0,1739.0,6.856521739130434,65.3913043478261,11.130434782608695,0.2601,0.1046986323809523,1.3636363636363635,1.1428571428571428,4.1,4.333333333333333,1.0,2.333333333333333,2.7333333333333334,1.7333333333333334,1.3636363636363635,3.7142857142857135,2.1666666666666665,0.0,0.0,0.0,0.0,1.3636363636363635,2.533333333333333,1.7777777777777777,1.5,1.0,1.25,1.588235294117647,1.6666666666666667,1.0,1.0,0.0,1.0,0.0,1.0,2
Isidro Pitta,183.0,25.0,16.444444444444443,11.51851851851852,1.1666666666666667,1.0,0.0416666666666666,1.1666666666666667,2192.0,6.877777777777777,27.666666666666668,9.703703703703704,0.4026727272727273,0.0542141614285714,2.0476190476190474,2.095238095238096,4.7407407407407405,3.48,1.7857142857142858,1.3846153846153846,1.0,1.588235294117647,1.3529411764705883,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.8421052631578947,1.2,1.1111111111111112,1.631578947368421,1.0,1.5294117647058822,1.75,1.0,1.0,1.0,1.4705882352941178,0.0,0.0,20
Jean Lucas,181.0,26.0,36.26470588235294,31.235294117647054,3.0625,2.357142857142857,0.1724137931034483,1.0,2903.0,6.970588235294118,51.94117647058823,9.794117647058824,0.1953083333333333,0.0891937557142857,1.6666666666666667,1.375,5.636363636363637,4.764705882352941,1.105263157894737,1.2307692307692308,1.8064516129032255,2.130434782608696,1.75,1.3636363636363635,1.0,1.0,0.0,0.0,0.0,1.85,2.3448275862068964,1.7142857142857142,1.4,1.5,1.3571428571428572,1.3888888888888888,2.217391304347826,1.5384615384615383,1.0,0.0,1.0,0.0,0.0,11
Jean Victor,180.0,30.0,23.884615384615383,18.153846153846157,3.96,1.55,0.0833333333333333,1.0,1612.0,6.751851851851852,37.7037037037037,10.461538461538462,0.0,0.0,1.9090909090909087,1.8333333333333333,2.782608695652174,3.15,2.5,1.4666666666666666,1.6923076923076923,1.4545454545454546,1.3529411764705883,3.4347826086956523,1.5833333333333333,1.0,0.0,0.0,0.0,1.1428571428571428,1.2,1.5,0.0,1.5,1.5454545454545454,1.4666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,32
Jefferson,176.0,27.0,39.22727272727273,30.272727272727277,7.35,3.388888888888889,0.0526315789473684,0.0,1658.0,6.828571428571429,60.04545454545455,15.61904761904762,0.0,0.0,1.5,1.5,2.75,3.263157894736842,1.3333333333333333,2.333333333333333,1.3333333333333333,1.7142857142857142,1.5833333333333333,4.0,1.5,1.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.5,0.0,1.3,1.5,2.333333333333333,1.5,1.0,1.0,0.0,1.0,0.0,0.0,38
Jefferson Savarino,169.0,27.0,22.91304347826087,18.82608695652174,2.631578947368421,2.0526315789473686,0.3529411764705882,1.0,1534.0,7.21304347826087,33.30434782608695,9.043478260869565,0.1731777777777777,0.2849289368421052,1.0,2.0,3.142857142857143,1.5384615384615383,1.1875,1.4,1.0,1.0,1.1111111111111112,3.6666666666666665,1.7222222222222223,1.0,0.0,0.0,0.0,1.375,1.1428571428571428,1.0,2.0,1.1428571428571428,1.0,2.8947368421052637,2.0,1.2857142857142858,1.4,0.0,1.1666666666666667,0.0,0.0,8
Jhon Arias,170.0,27.0,38.90909090909091,35.77272727272727,1.5454545454545454,1.5,0.1875,1.0,1910.0,7.386363636363637,64.0,13.454545454545457,0.1925333333333333,0.1030811388888888,1.8,1.3,7.272727272727272,7.272727272727272,1.8461538461538465,1.4285714285714286,2.176470588235294,2.772727272727273,1.7333333333333334,4.65,1.8888888888888888,1.0,0.0,0.0,0.0,1.4545454545454546,4.409090909090909,2.7222222222222223,1.25,1.5714285714285714,1.1111111111111112,2.117647058823529,2.5,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,7
Joaquín Piquerez,183.0,26.0,35.72222222222222,29.88888888888889,4.277777777777778,2.6,0.0,1.0,1431.0,7.105555555555556,58.388888888888886,11.61111111111111,0.1541615384615384,0.10684522,1.1666666666666667,1.5555555555555556,2.9411764705882355,4.4375,1.1666666666666667,2.0,2.3076923076923075,1.5384615384615383,1.2222222222222223,4.611111111111111,1.3333333333333333,1.0,0.0,0.0,0.0,1.4615384615384617,1.4545454545454546,1.0,1.0,1.6,1.5,1.818181818181818,2.0,1.2222222222222223,1.0,0.0,0.0,0.0,0.0,3
Jonathan Calleri,181.0,31.0,15.555555555555555,10.77777777777778,1.4285714285714286,1.0,0.0833333333333333,1.0,2145.0,7.028571428571429,27.071428571428573,9.035714285714286,0.23121,0.0617737542105263,3.0,2.9130434782608696,6.24,5.444444444444445,1.25,1.6428571428571428,1.0,2.25,2.0,1.7777777777777777,1.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.5294117647058822,1.2727272727272727,1.3333333333333333,1.5384615384615383,1.0,1.5,1.7222222222222223,1.0909090909090908,1.0,1.0,1.588235294117647,0.0,0.0,2
José Aldo,174.0,26.0,31.130434782608692,25.0,5.4,3.947368421052632,0.0454545454545454,1.0,1674.0,7.121739130434783,45.30434782608695,11.0,0.0,0.0,1.1538461538461535,1.4,4.045454545454546,4.714285714285714,1.0,1.7857142857142858,2.588235294117647,1.7647058823529411,1.8823529411764703,3.142857142857143,1.0,1.5555555555555556,0.0,0.0,0.0,1.2727272727272727,1.7857142857142858,1.1,0.0,1.25,1.6666666666666667,1.8333333333333333,1.3636363636363635,1.25,1.0,0.0,0.0,0.0,0.0,34
João Lucas,181.0,26.0,33.84615384615385,25.23076923076923,5.1923076923076925,2.363636363636364,0.1304347826086956,1.0,2213.0,7.123076923076923,59.96153846153846,17.076923076923077,0.0596692307692307,0.165359874,1.25,1.6,3.6538461538461537,6.12,1.0,2.0454545454545454,3.260869565217391,1.5,1.7777777777777777,4.04,1.7058823529411764,1.1,0.0,0.0,0.0,1.2777777777777777,1.8888888888888888,1.9230769230769231,0.0,1.25,1.7222222222222223,1.5789473684210529,1.3333333333333333,1.0,1.4,0.0,1.0,0.0,1.0,18
João Marcelo,189.0,24.0,56.56521739130435,51.69565217391305,4.7727272727272725,3.0,0.1,0.0,2063.0,7.221739130434782,69.56521739130434,5.869565217391305,0.0665375,0.0386480529411764,2.411764705882353,3.333333333333333,3.45,5.260869565217392,1.0,5.434782608695652,1.8333333333333333,1.25,1.3333333333333333,1.0,0.0,1.9090909090909087,0.0,0.0,0.0,1.0,1.625,1.6,1.0,1.4,1.7777777777777777,1.0,1.2,1.0,1.0,0.0,1.0,0.0,0.0,19
João Pedro,185.0,25.0,39.11538461538461,33.0,3.92,2.761904761904762,0.0833333333333333,0.0,2042.0,6.976923076923077,49.88461538461539,8.76,0.0,0.0,1.2727272727272727,1.4615384615384617,3.625,4.346153846153846,1.4,1.4705882352941178,2.090909090909091,1.894736842105263,2.0,1.1428571428571428,1.0,1.3333333333333333,0.0,0.0,0.0,1.1111111111111112,1.5714285714285714,1.0909090909090908,0.0,2.0,1.4666666666666666,1.5454545454545454,1.3,1.1428571428571428,1.0,1.0,1.0,0.0,0.0,27
João Pedro,179.0,27.0,36.5,29.346153846153847,3.269230769230769,1.6875,0.0909090909090909,0.0,2194.0,6.846153846153846,58.5,13.26923076923077,0.0555555555555555,0.0983927434782608,1.5625,1.5625,4.190476190476191,4.434782608695652,1.0,2.388888888888889,1.8421052631578947,1.0,1.3333333333333333,2.0,1.2,1.2222222222222223,0.0,0.0,0.0,1.3333333333333333,2.95,2.0,1.0,1.0,1.5555555555555556,1.2,1.2142857142857142,1.0,1.0,0.0,1.0,0.0,2.0,10
João Schmidt,183.0,31.0,58.07692307692308,50.80769230769231,6.923076923076923,5.0,0.0434782608695652,0.0,2243.0,7.1923076923076925,68.34615384615384,8.73076923076923,0.0,0.0,1.5,2.3157894736842106,3.3846153846153846,4.666666666666667,0.0,1.7222222222222223,2.6666666666666665,1.4285714285714286,1.85,1.2857142857142858,1.0,1.625,0.0,0.0,0.0,1.1538461538461535,1.1666666666666667,1.0,0.0,1.0,2.111111111111111,1.2352941176470589,1.0,1.2,1.0,0.0,0.0,0.0,0.0,16
João Victor,177.0,25.0,23.46153846153846,18.115384615384617,2.2,1.7272727272727273,0.0416666666666666,1.0,1930.0,6.961538461538462,34.73076923076923,9.153846153846152,0.0,0.0,1.9375,1.4,3.6,2.833333333333333,1.7857142857142858,1.5,1.3846153846153846,1.0909090909090908,1.4285714285714286,2.409090909090909,1.25,0.0,0.0,0.0,0.0,1.0909090909090908,1.8421052631578947,1.6,0.0,1.5,1.1,1.5333333333333334,1.6,1.8,0.0,1.0,1.0,0.0,0.0,38
João Victor,188.0,27.0,54.58620689655172,49.06896551724138,6.620689655172414,4.035714285714286,0.0384615384615384,1.0,2520.0,7.093103448275862,62.62068965517241,6.035714285714286,0.0,0.0,1.5,2.631578947368421,2.25,3.619047619047619,1.0,4.384615384615385,1.375,1.3333333333333333,1.4666666666666666,1.0,1.0,1.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2666666666666666,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37
