name,team_name,score_normalizado,valor_mercado_mais_recente(R$),goals,expectedGoals,onTargetScoringAttempt,bigChanceCreated,expectedAssists,goalAssist,keyPass,accuratePass,rating,penaltyWon,wasFouled,duelWon,aerialWon,accurateCross,accurateLongBalls,blockedScoringAttempt,height,age,possessionLostCtrl,dispossessed,bigChanceMissed,duelLost,fouls,challengeLost,totalOffside,saves,savedShotsFromInsideTheBox,goodHighClaim,goalsPrevented,penaltyConceded,campeonato,position,country,totalPass,totalLongBalls,minutesPlayed,touches,aerialLost,totalClearance,totalTackle,totalCross,outfielderBlock,totalContest,wonContest,shotOffTarget,interceptionWon,score_total
Javier Méndez,Peñarol,53.51270174518859,"R$ 3.834.000,00",1.0,0.0897,1.0,0.0,0.00532067,0.0,0.0,19.75,6.9375,0.0,0.0,4.25,2.6666666666666665,0.0,3.0,1.0,184.0,29.0,8.5,1.0,0.0,3.0,1.2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group G",D,Uruguay,26.75,5.75,679.0,38.75,1.4285714285714286,4.5,2.5714285714285716,0.0,1.0,0.0,0.0,1.0,1.0,0.02264539785048486
Jermein Peña,Junior Barranquilla,94.5446837874175,"R$ 5.431.500,00",0.0,0.0626,0.0,0.0,0.01097776,0.0,0.0,30.857142857142858,7.071428571428571,0.0,2.5,4.571428571428571,3.25,0.0,3.5714285714285716,1.0,185.0,24.0,7.142857142857143,0.0,0.0,4.0,1.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group D",D,Colombia,37.142857142857146,8.0,562.0,52.0,2.6666666666666665,5.0,2.1666666666666665,1.0,1.75,1.0,1.0,1.0,3.0,0.6726213822574094
Jesús Sagredo,Bolívar,8.052647559512145,"R$ 2.556.000,00",0.0,0.016050000000000002,0.0,0.0,0.0966143,0.0,1.3333333333333333,33.285714285714285,6.528571428571429,0.0,0.0,1.8571428571428572,1.0,0.0,2.5714285714285716,0.0,180.0,30.0,9.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Copa Libertadores, Group E",D,Bolivia,40.42857142857143,6.285714285714286,543.0,50.57142857142857,2.0,2.8333333333333335,1.6,1.5,2.0,1.3333333333333333,0.0,1.0,1.0,-0.6974744208830415
Joaquín Piquerez,Palmeiras,37.044983609827504,"R$ 83.070.000,00",1.0,0.049166666666666664,1.0,1.0,0.04327408333333333,0.0,1.3333333333333333,26.5,7.1000000000000005,0.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.0,3.6666666666666665,0.0,183.0,26.0,12.666666666666666,1.3333333333333333,0.0,3.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group F",D,Uruguay,33.666666666666664,7.666666666666667,482.0,58.166666666666664,1.5,2.4,2.4,3.1666666666666665,0.0,1.0,0.0,1.0,1.3333333333333333,-0.23821505229670123
Johan Madrid,Universidad César Vallejo,42.14728170743207,"R$ 1.917.000,00",0.0,0.0,0.0,1.0,0.0,0.0,1.25,25.333333333333332,6.583333333333333,0.0,1.6666666666666667,4.0,1.0,1.3333333333333333,2.4,0.0,179.0,27.0,11.5,1.0,0.0,3.3333333333333335,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group A",D,Peru,32.833333333333336,5.6,473.0,53.5,1.3333333333333333,3.0,2.5,2.8,2.0,2.0,1.5,1.5,1.25,-0.15739099594682784
Josué Cuero,Delfín,51.72122444015287,"R$ 1.597.500,00",0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,15.5,6.8999999999999995,0.0,1.6,5.833333333333333,1.75,1.5,1.5,1.0,176.0,23.0,12.333333333333334,1.0,0.0,3.1666666666666665,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group C",D,Ecuador,20.333333333333332,2.75,460.0,44.0,2.0,3.2,2.8,2.8333333333333335,1.0,1.5,1.5,1.0,1.0,-0.0057328857938410945
José Ortiz,Independiente Medellín,78.79280659239772,"R$ 6.390.000,00",0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.25,6.9875,0.0,0.0,3.625,3.5,0.0,4.375,1.0,181.0,25.0,5.75,0.0,0.0,1.5,1.2,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group A",D,Colombia,44.0,6.5,720.0,55.375,1.0,4.25,2.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.4,0.42310036532108464
José Quintero,LDU,34.339587091132024,"R$ 2.556.000,00",0.0,0.05845,1.5,1.0,0.234498765,0.0,2.8333333333333335,18.875,7.175,0.0,1.8,4.0,1.4,2.3333333333333335,2.5714285714285716,1.0,176.0,34.0,17.375,1.0,0.0,2.5,1.2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group D",D,Ecuador,28.125,5.5,643.0,52.0,1.5,2.75,1.8,4.875,1.25,1.4,1.0,1.0,1.3333333333333333,-0.2810704708733721
José Sagredo,Bolívar,61.05166148125104,"R$ 3.834.000,00",1.0,0.30155,1.0,1.0,0.07858137625,0.0,1.1666666666666667,39.5,7.1125,0.0,1.0,3.75,1.25,1.3333333333333333,2.4285714285714284,1.0,180.0,30.0,11.25,1.0,1.0,2.25,1.25,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group E",D,Bolivia,46.125,4.375,720.0,70.0,1.6666666666666667,4.142857142857143,2.4285714285714284,2.0,1.5,1.0,1.0,1.0,1.8,0.14206791979466663
João Pedro,Grêmio,28.869785187934855,"R$ 2.875.500,00",1.0,0.036250000000000004,1.5,1.0,0.02907929,0.0,1.25,25.714285714285715,7.085714285714286,0.0,1.2,4.0,1.0,1.0,1.8,0.0,179.0,27.0,15.571428571428571,1.4,0.0,4.285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group C",D,Brazil,34.0,4.714285714285714,630.0,59.0,2.3333333333333335,1.5,1.8571428571428572,2.1666666666666665,1.25,3.0,1.75,0.0,1.3333333333333333,-0.3677160507257542
Juan Barinaga,Belgrano,32.69197380568802,"R$ 25.560.000,00",0.0,0.0,1.0,0.0,0.0,0.5,1.0,11.333333333333334,6.733333333333333,0.0,0.0,3.3333333333333335,1.8,1.3333333333333333,2.2,1.0,176.0,24.0,17.833333333333332,1.4,0.0,4.333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group C",D,Argentina,19.166666666666668,4.333333333333333,424.0,44.333333333333336,1.25,2.25,1.75,2.4,1.0,2.8,2.0,1.6666666666666667,1.3333333333333333,-0.30716984540580994
Juan Pablo Vargas,Millonarios,76.64662956713421,"R$ 12.780.000,00",0.0,0.1357,1.0,0.0,0.027608693333333333,0.0,1.0,34.5,6.8,0.0,1.0,4.833333333333333,2.4,1.0,2.5,1.0,192.0,29.0,8.166666666666666,2.0,0.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group E",D,Costa Rica,41.666666666666664,6.333333333333333,540.0,54.333333333333336,1.75,4.0,2.0,1.0,1.0,1.5,1.5,1.0,2.4,0.3891033840572621
Juan Rioja,CD Real Tomayapo,19.18002816016902,"R$ 479.250,00",1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,6.8,0.0,1.3333333333333333,3.0,1.5,0.0,1.6,0.0,182.0,36.0,7.2,0.0,0.0,3.2,1.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group C",D,Bolivia,22.2,6.2,450.0,33.0,2.0,3.8,1.0,0.0,2.25,0.0,0.0,0.0,1.3333333333333333,-0.5212087422633989
Julio Gonzalez,Sportivo Ameliano,39.688481361772475,"R$ 1.597.500,00",1.0,0.0,1.0,0.0,0.0,0.0,1.0,17.166666666666668,7.133333333333333,0.0,1.0,5.5,1.6,1.5,1.5,0.0,176.0,32.0,12.833333333333334,1.6666666666666667,0.0,5.0,1.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group E",D,Paraguay,23.833333333333332,3.5,540.0,46.166666666666664,1.5,2.8333333333333335,3.5,1.8,1.0,1.0,1.0,1.0,2.0,-0.19634015451989892
Julio Soler,Lanús,65.33458678419804,"R$ 38.340.000,00",0.0,0.0,1.0,1.0,0.0,0.2,1.0,21.444444444444443,7.222222222222222,0.0,2.375,5.777777777777778,1.0,1.0,1.75,1.0,170.0,19.0,11.0,1.3333333333333333,0.0,2.7777777777777777,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group G",D,Argentina,25.77777777777778,2.5714285714285716,720.0,49.333333333333336,1.0,2.1666666666666665,2.875,2.5,1.0,1.4285714285714286,1.5,1.3333333333333333,1.25,0.20991252420737314
Jímer Fory,Independiente Medellín,43.65090687384182,"R$ 5.112.000,00",0.0,0.0,1.0,2.0,0.0,0.2,1.6666666666666667,26.444444444444443,6.977777777777778,0.0,1.3333333333333333,4.0,1.75,1.25,4.333333333333333,0.0,187.0,22.0,12.0,1.5,0.0,3.4444444444444446,3.2,1.2,1.0,0.0,0.0,0.0,0.0,1.0,"Copa Sudamericana, Group A",D,Colombia,32.77777777777778,4.0,753.0,51.888888888888886,1.3333333333333333,3.0,2.0,2.5714285714285716,1.4,1.5,1.3333333333333333,1.0,1.0,-0.1335724963503332
Kaique Rocha,Athletico,85.13509877972174,"R$ 19.170.000,00",0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.2,6.92,0.0,1.0,5.8,3.8,0.0,4.0,1.0,195.0,23.0,10.8,2.0,0.0,2.8,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group E",D,Brazil,58.2,7.6,450.0,70.0,1.5,4.2,1.5,1.0,1.5,1.0,1.0,1.0,1.6666666666666667,0.5235668161888422
Leandro Díaz,Huachipato,28.80597087079828,"R$ 6.390.000,00",0.0,0.01385,0.0,1.0,0.16375545000000002,0.0,1.5,19.375,6.8125,0.0,1.25,2.7142857142857144,1.5,1.8,2.5,1.0,173.0,25.0,12.625,1.0,0.0,3.1666666666666665,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group C",D,Chile,27.375,4.75,524.0,45.625,1.0,1.8333333333333333,1.6,3.142857142857143,1.0,1.0,1.0,1.0,1.5,-0.368726915215737
Leandro González Pírez,River Plate,40.16288416189766,"R$ 6.390.000,00",0.0,0.0099,0.0,0.0,0.013243405,0.3333333333333333,1.0,33.0,7.1499999999999995,0.0,1.3333333333333333,4.5,2.8333333333333335,0.0,5.166666666666667,0.0,186.0,32.0,10.5,1.0,0.0,5.2,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group H",D,Argentina,40.714285714285715,9.666666666666666,541.0,52.42857142857143,4.75,5.0,1.75,0.0,1.5,0.0,0.0,1.0,1.4,-0.18882527437836882
Leandro Lozano,Club Nacional,39.981621038383416,"R$ 15.975.000,00",1.0,0.202275,1.0,1.0,0.0690231875,0.25,1.4,33.625,7.1375,0.0,1.5714285714285714,5.25,1.5714285714285714,1.5,2.0,1.0,169.0,25.0,13.375,1.0,1.0,3.5,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group H",D,Uruguay,40.375,4.428571428571429,720.0,65.25,1.5,1.5,2.0,3.857142857142857,1.0,2.1666666666666665,1.4,1.3333333333333333,1.0,-0.1916966120832252
Leonel Quiñónez,LDU,55.47140012669491,"R$ 4.153.500,00",1.0,0.059625,1.0,1.0,0.09597741666666666,0.5,2.5,38.125,7.1875,0.0,1.3333333333333333,3.2857142857142856,1.5,2.2,4.625,1.0,178.0,31.0,17.375,0.0,0.0,2.125,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,"Copa Libertadores, Group D",D,Ecuador,48.375,10.0,715.0,71.25,1.75,2.0,2.0,4.125,1.0,1.0,1.0,1.6666666666666667,2.5714285714285716,0.053672583116981885
Luan Cândido,Red Bull Bragantino,100.0,"R$ 44.730.000,00",1.0,0.0,1.5,0.0,0.0,0.0,1.0,31.555555555555557,7.133333333333334,0.0,1.25,5.333333333333333,2.75,0.0,2.0,2.0,187.0,23.0,11.666666666666666,0.0,0.0,3.625,1.8,1.4,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group H",D,Brazil,40.22222222222222,5.444444444444445,810.0,61.55555555555556,2.0,5.0,2.25,1.0,2.0,2.0,1.5,1.8,2.5555555555555554,0.759037498395185
Luca Sosa,Barcelona SC,77.40407563018039,"R$ 7.668.000,00",0.0,0.02665,0.0,1.0,0.05670226199999999,0.5,1.0,46.142857142857146,7.171428571428572,0.0,1.2,6.0,2.2,1.0,4.285714285714286,1.0,187.0,30.0,11.428571428571429,1.0,0.0,3.142857142857143,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group B",D,Argentina,56.285714285714285,8.714285714285714,630.0,68.85714285714286,2.2,2.5,3.0,1.0,1.25,2.0,2.0,0.0,1.8,0.40110187221113436
Lucas Esquivel,Athletico,96.88632156390717,"R$ 19.170.000,00",1.0,0.0,1.5,1.0,0.0,0.25,2.25,44.166666666666664,7.233333333333333,0.0,1.8,7.333333333333333,2.0,1.5,2.75,1.0,183.0,22.333333333333332,15.166666666666666,1.4,1.0,4.333333333333333,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group E",D,Argentina,50.833333333333336,4.166666666666667,495.0,77.16666666666667,1.0,2.2,2.3333333333333335,4.0,0.0,4.4,3.25,1.0,3.0,0.7097146018179931
Lucas Ferreira,Danubio,80.87222464574577,"R$ 3.195.000,00",0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.666666666666668,7.133333333333333,0.0,2.0,8.5,5.2,0.0,4.166666666666667,0.0,186.0,24.0,15.333333333333334,1.0,1.0,5.166666666666667,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group E",D,Uruguay,44.0,10.5,495.0,62.333333333333336,2.1666666666666665,3.6666666666666665,3.2,0.0,1.0,2.25,1.5,1.5,1.5,0.4560398366541397
Lucas Halter,Botafogo,56.89297569404834,"R$ 19.170.000,00",0.0,0.07023333333333333,1.0,0.0,0.010513026666666666,0.0,0.0,50.8,6.76,0.0,2.0,3.4,2.2,0.0,4.0,1.0,187.0,24.0,7.0,0.0,1.0,3.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group D",D,Brazil,57.2,6.4,450.0,66.0,1.3333333333333333,3.6,1.3333333333333333,0.0,1.0,0.0,0.0,1.3333333333333333,1.0,0.07619135829699715
Luis Caicedo,Club Always Ready,73.84359186628693,"R$ 4.792.500,00",1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.833333333333332,7.1499999999999995,0.0,1.0,2.8,2.0,0.0,2.5,0.0,185.0,27.0,4.833333333333333,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group A",D,Ecuador,29.166666666666668,3.6666666666666665,511.0,38.166666666666664,1.0,3.0,1.25,0.0,1.8,1.0,1.0,2.0,3.0,0.34470125922052175
Luis Cardozo,Libertad,44.92100850994848,"R$ 319.500,00",0.0,0.0918,0.0,0.0,0.0355308,0.0,1.0,33.75,6.7625,0.0,1.0,3.375,2.1666666666666665,0.0,4.142857142857143,1.0,180.0,36.0,7.75,1.0,0.0,2.857142857142857,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group H",D,Paraguay,40.875,9.857142857142858,647.0,49.375,2.0,4.142857142857143,2.4,1.0,1.0,1.0,1.0,0.0,1.6666666666666667,-0.11345317673336569
Léo Ortiz,Flamengo,50.75608066203486,"R$ 57.510.000,00",1.0,0.31885,2.0,0.0,0.031146260000000002,0.0,1.0,39.333333333333336,7.1000000000000005,0.0,1.0,4.0,2.0,0.0,1.6,1.0,185.0,28.0,7.666666666666667,1.0,1.0,3.2,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group E",D,Brazil,46.0,2.6666666666666665,444.0,54.833333333333336,1.6666666666666667,1.8,3.3333333333333335,0.0,0.0,1.25,1.5,1.5,1.6666666666666667,-0.021021454516425564
Léo Pereira,Flamengo,96.75045925772164,"R$ 57.510.000,00",1.0,0.19886666666666666,2.0,0.0,0.06471999333333332,0.0,1.3333333333333333,52.285714285714285,7.314285714285715,0.0,1.0,4.571428571428571,2.4285714285714284,1.5,4.142857142857143,1.0,189.0,28.0,9.857142857142858,0.0,1.0,2.857142857142857,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group E",D,Brazil,60.0,8.142857142857142,577.0,71.57142857142857,2.5,3.1666666666666665,2.0,3.6666666666666665,1.6666666666666667,2.0,2.0,1.5,3.0,0.7075624455776278
Manuel Fernández,Coquimbo Unido,55.57641360056859,"R$ 639.000,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.6,6.76,0.0,1.4,7.2,4.25,0.0,4.0,0.0,181.0,35.0,8.2,0.0,1.0,3.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,"Copa Sudamericana, Group H",D,Uruguay,29.4,7.25,429.0,42.6,2.5,4.6,3.0,0.0,1.3333333333333333,0.0,0.0,2.0,2.3333333333333335,0.05533607175827627
Marcelo,Fluminense,18.646656906591794,"R$ 8.307.000,00",1.0,0.07461428571428572,1.0,1.0,0.07210770875,0.16666666666666666,1.3333333333333333,38.0,7.033333333333333,0.0,1.0,3.5555555555555554,1.0,1.5,4.0,1.0,174.0,36.0,14.222222222222221,2.0,0.0,3.875,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group A",D,Brazil,46.666666666666664,7.5,654.0,65.55555555555556,1.25,1.8,1.8333333333333333,3.0,0.0,2.0,1.7142857142857142,1.4,1.0,-0.5296577249433342
Marcelo Suárez,Club Always Ready,62.01168610385689,"R$ 5.112.000,00",0.0,0.0,1.5,1.0,0.0,0.0,1.0,33.666666666666664,7.016666666666667,0.0,1.3333333333333333,3.6,1.5,1.0,3.8333333333333335,1.0,178.0,22.0,11.5,1.0,0.0,2.2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group A",D,Bolivia,42.666666666666664,9.166666666666666,540.0,56.0,1.3333333333333333,3.5,1.75,2.5,1.0,2.0,2.0,1.0,1.0,0.15727539742738086
Marco Di Cesare,Racing Club,82.26371203833783,"R$ 38.340.000,00",1.0,0.0,1.0,1.0,0.0,0.0,1.0,28.444444444444443,7.011111111111111,0.0,1.3333333333333333,4.875,2.375,0.0,3.111111111111111,2.0,186.0,22.0,10.444444444444445,0.0,0.0,3.2222222222222223,1.8333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,1.0,"Copa Sudamericana, Group H",D,Argentina,37.888888888888886,8.222222222222221,731.0,49.666666666666664,1.625,4.25,1.6666666666666667,0.0,1.0,2.25,1.5,1.0,2.2,0.4780819935954991
Marcos Rocha,Palmeiras,42.2538760072709,"R$ 3.195.000,00",0.0,0.0083,1.0,1.0,0.0767447,0.16666666666666666,1.75,44.5,7.216666666666666,0.0,1.0,4.833333333333333,2.0,1.3333333333333333,5.0,0.0,176.0,35.0,15.333333333333334,1.0,0.0,2.8,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group F",D,Brazil,54.666666666666664,10.166666666666666,511.0,78.66666666666667,1.0,2.6,2.6666666666666665,1.3333333333333333,1.0,1.0,1.0,0.0,1.2,-0.15570246588999062
Marllon,Cuiabá,43.09069715733572,"R$ 3.195.000,00",0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,7.033333333333334,0.0,0.0,3.3333333333333335,2.6666666666666665,0.0,3.5,0.0,184.0,32.0,4.5,0.0,0.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group G",D,Brazil,42.333333333333336,5.166666666666667,461.0,48.333333333333336,2.5,2.5,1.3333333333333333,1.0,1.3333333333333333,0.0,0.0,1.0,1.25,-0.14244661950591544
Marlon,Cruzeiro,86.65583929750375,"R$ 31.950.000,00",0.0,0.0,0.0,1.0,0.0,0.25,1.2,33.25,7.2375,0.0,2.0,5.857142857142857,1.8,1.0,4.5,1.0,178.0,27.0,10.625,1.0,1.0,2.142857142857143,1.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group B",D,Brazil,40.125,6.714285714285714,629.0,59.625,1.5,4.333333333333333,2.5714285714285716,2.142857142857143,1.0,1.8,1.6,1.0,2.6666666666666665,0.5476564352098185
Mateo Carabajal,Independiente Del Valle,72.99764729964242,"R$ 8.946.000,00",0.0,0.04766666666666667,0.0,0.0,0.005570406666666666,0.0,1.0,61.714285714285715,6.985714285714286,0.0,2.0,5.857142857142857,1.8571428571428572,0.0,2.7142857142857144,1.0,180.0,27.0,6.142857142857143,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group F",D,Argentina,66.28571428571429,5.0,630.0,78.28571428571429,1.8333333333333333,4.25,2.5,0.0,1.0,1.0,1.0,1.0,1.75,0.3313008913832436
Matías Catalán,Talleres,66.94522330485836,"R$ 11.502.000,00",1.0,0.0811,1.0,0.0,0.028297468000000003,0.3333333333333333,1.3333333333333333,30.5,6.983333333333333,0.0,1.0,4.333333333333333,2.6,1.0,5.5,2.0,182.0,32.0,11.0,1.0,1.0,3.0,1.6,1.5,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group B",D,Chile,40.333333333333336,11.5,540.0,52.0,1.3333333333333333,4.0,2.5,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.5,0.2354261603012993
Matías Espinoza,Libertad,41.46970484634807,"R$ 12.780.000,00",1.0,0.45916666666666667,1.5,1.0,0.022174633333333332,0.0,1.0,24.0,7.014285714285714,0.0,1.8,6.714285714285714,2.857142857142857,1.0,1.4,1.0,173.0,27.0,12.285714285714286,1.0,1.0,4.666666666666667,2.6666666666666665,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group H",D,Paraguay,28.142857142857142,3.6,481.0,47.714285714285715,2.0,1.6,2.6,2.6,0.0,1.2,1.25,2.5,1.8,-0.16812429873588566
Matías Fracchia,Danubio,86.09677826760988,"R$ 2.556.000,00",0.0,0.0,1.6666666666666667,1.0,0.0,0.0,2.0,29.0,7.4,0.0,1.0,4.6,2.5,1.0,6.6,1.0,188.0,29.0,15.6,0.0,0.0,3.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group E",D,Chile,43.4,16.6,450.0,62.2,2.0,7.6,1.5,1.0,1.0,2.5,2.5,1.0,1.3333333333333333,0.5388005080729124
Maximiliano Caire,The Strongest,71.66979301960237,"R$ 639.000,00",0.0,0.0336,0.0,1.0,0.12286901428571428,0.0,1.3333333333333333,24.75,7.1125,0.0,1.75,6.125,2.2,1.0,1.375,0.0,177.0,36.0,14.5,1.0,0.0,3.375,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group C",D,Argentina,33.5,4.75,690.0,61.125,1.4,5.857142857142857,4.0,2.8,2.0,1.4,1.3333333333333333,1.5,2.4,0.31026672852146076
Maximiliano Falcón,Colo Colo,74.07346131795492,"R$ 4.792.500,00",1.0,0.26420000000000005,1.0,0.0,0.06111353333333333,0.0,2.0,38.111111111111114,7.077777777777778,0.0,1.6666666666666667,5.888888888888889,3.25,0.0,2.4,0.0,177.0,27.0,8.0,1.0,0.0,1.8888888888888888,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group A",D,Uruguay,44.888888888888886,4.5,775.0,56.44444444444444,1.2,2.888888888888889,2.0,0.0,1.6666666666666667,2.0,2.0,1.0,1.8333333333333333,0.3483425559772618
Maximiliano Olivera,Peñarol,21.401207409344238,"R$ 3.834.000,00",1.0,0.09244999999999999,1.0,1.0,0.051941537999999995,0.2,1.25,12.625,6.925,0.0,1.6666666666666667,3.625,1.8333333333333333,1.0,2.2,0.0,182.0,32.0,13.25,1.0,0.0,3.25,1.2857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group G",D,Uruguay,21.625,4.875,681.0,42.625,2.0,3.25,1.625,2.2,1.0,1.6666666666666667,0.0,1.0,1.3333333333333333,-0.48602367205301833
Maximiliano Ortíz,Nacional Potosí,34.13592266657304,"R$ 958.500,00",0.0,0.0,1.0,1.0,0.0,0.0,1.0,41.0,6.683333333333334,0.0,1.75,3.5,1.0,0.0,7.333333333333333,0.0,179.0,35.0,10.333333333333334,1.0,0.0,2.3333333333333335,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group D",D,Bolivia,50.166666666666664,12.666666666666666,512.0,59.666666666666664,1.5,2.6,1.3333333333333333,1.0,2.0,1.25,1.0,1.0,1.3333333333333333,-0.28429666123154596
Miguel Navarro,Talleres,18.929391904781777,"R$ 12.780.000,00",0.0,0.0071,0.0,0.0,0.048795105,0.0,2.5,21.0,6.8,0.0,2.0,3.6,2.0,1.0,1.3333333333333333,0.0,175.0,25.0,8.2,1.5,0.0,3.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group B",D,Venezuela,24.6,2.4,450.0,46.2,1.5,2.4,1.5,1.6666666666666667,0.0,0.0,0.0,1.0,1.3333333333333333,-0.5251790000651235
Murilo,Palmeiras,96.2620991745368,"R$ 57.510.000,00",0.0,0.1318,1.3333333333333333,0.0,0.015445320000000002,0.0,1.3333333333333333,40.0,7.42,0.0,1.0,7.2,4.4,0.0,3.6,1.0,188.0,27.0,10.8,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Libertadores, Group F",D,Brazil,49.8,6.8,450.0,61.8,1.0,2.6,2.2,0.0,1.5,1.0,1.0,3.0,2.0,0.6998264720756303
Nathan Mendes,Red Bull Bragantino,49.05654437631564,"R$ 6.390.000,00",0.0,0.0,1.0,1.0,0.0,0.16666666666666666,1.3333333333333333,21.88888888888889,6.688888888888889,0.0,1.5714285714285714,4.0,2.5,1.1666666666666667,2.0,0.0,182.0,22.0,13.11111111111111,1.0,1.0,3.5,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group H",D,Brazil,28.77777777777778,3.4444444444444446,590.0,48.22222222222222,1.5,1.8333333333333333,4.333333333333333,2.142857142857143,0.0,1.5,1.0,1.0,1.6,-0.04794332656269325
Nery Domínguez,Lanús,47.486753224435,"R$ 2.556.000,00",0.0,0.0,0.0,1.0,0.0,0.25,1.0,41.0,7.1571428571428575,0.0,2.0,4.142857142857143,2.0,0.0,4.333333333333333,0.0,184.0,34.0,10.142857142857142,1.0,0.0,1.8571428571428572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Copa Sudamericana, Group G",D,Argentina,48.857142857142854,8.142857142857142,566.0,59.42857142857143,1.75,1.3333333333333333,2.6,2.0,1.0,1.0,0.0,1.0,2.0,-0.07280994275995156
