campeonato,team_name,name,position,country,valor_mercado_mais_recente(R$),height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,score_total,score_normalizado
Brasileirão Série B,Chapecoense,Foguinho,M,Brazil,"R$ 1.917.000,00",180.0,32.0,22.925925925925927,17.666666666666668,3.5217391304347827,2.0,0.08333333333333333,1.0,2066.0,6.681481481481482,31.703703703703702,7.846153846153846,0.0,0.0,1.4444444444444444,1.1111111111111112,3.7037037037037037,3.0,1.0,1.4666666666666666,1.8125,1.5714285714285714,2.1,1.4166666666666667,1.3333333333333333,1.1666666666666667,0.0,0.0,0.0,1.75,1.5555555555555556,2.0,0.0,1.5454545454545454,1.3333333333333333,1.2857142857142858,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,-0.5291837725258899,17.065105469132885
Brasileirão Série A,Grêmio,Franco Cristaldo,M,Argentina,"R$ 63.900.000,00",175.0,28.0,32.275862068965516,26.724137931034484,2.740740740740741,1.8571428571428572,0.08333333333333333,1.0,1964.0,7.36551724137931,47.86206896551724,12.068965517241379,0.22293500000000002,0.17926751400000002,2.2222222222222223,1.6923076923076923,4.0,3.857142857142857,1.2777777777777777,1.2857142857142858,1.7777777777777777,1.9047619047619047,1.5,4.785714285714286,1.6666666666666667,1.0,0.0,0.0,0.0,1.5333333333333334,1.5333333333333334,1.1666666666666667,1.0,1.0909090909090908,1.3333333333333333,2.5,1.3888888888888888,1.2307692307692308,1.0,1.0,1.0,0.0,0.0,0.49585507504290244,79.13421955377633
Brasileirão Série B,Mirassol,Gabriel,M,Brazil,"R$ 4.473.000,00",178.0,34.0,38.55555555555556,32.592592592592595,4.3076923076923075,3.142857142857143,0.043478260869565216,1.0,2008.0,6.992592592592593,47.592592592592595,8.615384615384615,0.0,0.0,1.5294117647058822,1.3076923076923077,2.44,2.88,1.0,1.6111111111111112,1.25,1.4736842105263157,1.2727272727272727,1.9285714285714286,1.4,1.5,0.0,0.0,0.0,1.2857142857142858,1.2307692307692308,1.3333333333333333,1.0,1.3846153846153846,1.2,1.5263157894736843,1.0,1.0,1.0,1.0,1.5,0.0,0.0,-0.1885911324848713,37.68899058454762
Brasileirão Série A,Fluminense,Ganso,M,Brazil,"R$ 3.834.000,00",184.0,35.0,48.535714285714285,43.32142857142857,2.0,1.6666666666666667,0.2916666666666667,1.0,1998.0,7.207142857142857,59.214285714285715,8.714285714285714,0.16333000000000003,0.11880560521739131,1.3846153846153846,1.3,2.4285714285714284,3.1538461538461537,1.1111111111111112,1.125,1.6842105263157894,1.7058823529411764,1.2857142857142858,3.85,1.7333333333333334,1.0,0.0,0.0,0.0,1.2,1.4285714285714286,1.3,1.3333333333333333,1.0,1.1818181818181819,2.5714285714285716,1.0769230769230769,0.0,1.0,0.0,1.0,0.0,0.0,0.4720935861814335,77.69539158500072
Brasileirão Série B,CRB,Gegê,M,Brazil,"R$ 1.278.000,00",171.0,30.0,38.6551724137931,31.448275862068964,4.206896551724138,3.16,0.11538461538461539,1.0,2346.0,7.206896551724138,54.172413793103445,13.448275862068966,0.0,0.0,1.2727272727272727,1.6666666666666667,3.2857142857142856,2.5,1.3125,1.3333333333333333,1.6428571428571428,1.5454545454545454,1.8,5.678571428571429,2.0454545454545454,1.25,0.0,0.0,0.0,1.4615384615384615,1.4615384615384615,1.25,1.0,1.5294117647058822,1.1666666666666667,2.130434782608696,1.4166666666666667,1.7142857142857142,1.0,0.0,1.0,0.0,1.0,-0.005659183861059791,48.76605758136256
Brasileirão Série A,Flamengo,Gerson,M,Brazil,"R$ 89.460.000,00",185.0,27.0,43.529411764705884,37.88235294117647,2.7,1.6538461538461537,0.13793103448275862,1.0,2637.0,7.211764705882352,57.911764705882355,10.242424242424242,0.10828823529411764,0.12169128407407408,1.5454545454545454,1.6842105263157894,4.382352941176471,5.636363636363637,1.1818181818181819,1.3846153846153846,2.5652173913043477,2.066666666666667,1.565217391304348,1.7142857142857142,1.75,1.0,0.0,0.0,0.0,1.4615384615384615,2.5185185185185186,1.7,2.0,1.0,1.1666666666666667,2.3684210526315788,1.4444444444444444,1.4444444444444444,1.4,0.0,1.0,0.0,0.0,0.549199091995452,82.36435652059872
Brasileirão Série B,Avaí,Giovanni,M,Brazil,"R$ 3.195.000,00",173.0,30.0,31.607142857142858,25.25,4.444444444444445,2.96,0.08333333333333333,1.0,1987.0,7.051851851851852,41.964285714285715,10.555555555555555,0.0,0.0,1.9333333333333333,1.1428571428571428,3.8,3.56,1.1,1.0,1.5294117647058822,1.9047619047619047,1.4666666666666666,2.357142857142857,1.5,0.0,0.0,0.0,0.0,1.125,1.45,1.3636363636363635,1.0,1.5294117647058822,1.4,2.05,1.6428571428571428,1.125,1.0,0.0,1.0,0.0,0.0,-0.14107397025199273,40.566294377088134
Brasileirão Série B,Santos,Giuliano,M,Brazil,"R$ 5.751.000,00",172.0,34.0,32.0,27.91304347826087,2.3157894736842106,1.75,0.05,1.0,1755.0,7.239130434782608,39.69565217391305,6.043478260869565,0.0,0.0,1.8333333333333333,1.5,2.7,2.9545454545454546,1.25,1.1111111111111112,1.5,1.1428571428571428,1.4285714285714286,1.125,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.6,1.6666666666666667,1.0,1.1818181818181819,1.0,2.357142857142857,1.0,1.1428571428571428,1.0,0.0,1.0,0.0,0.0,-0.027667909707357077,47.43336456328669
Brasileirão Série A,Botafogo,Gregore,M,Brazil,"R$ 19.170.000,00",181.0,30.0,38.55555555555556,34.74074074074074,3.28,1.8333333333333333,0.09523809523809523,0.0,1596.0,6.874074074074074,48.48148148148148,5.4,0.03348888888888889,0.05390045157894737,1.9230769230769231,2.0588235294117645,5.333333333333333,4.666666666666667,1.0,2.1666666666666665,2.92,1.4444444444444444,3.1666666666666665,1.0,1.0,1.1666666666666667,0.0,0.0,0.0,2.4285714285714284,1.0,1.0,0.0,1.0,1.6153846153846154,1.125,1.8333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,-0.3199837178732267,29.73278346938385
Brasileirão Série B,Santos,Guilherme,M,Brazil,"R$ 639.000,00",178.0,29.0,29.833333333333332,24.0,3.090909090909091,2.2,0.2727272727272727,1.1666666666666667,1940.0,7.6000000000000005,49.25,12.875,0.0,0.0,2.588235294117647,2.2857142857142856,4.583333333333333,5.25,1.4705882352941178,1.2307692307692308,2.375,2.1578947368421053,1.375,5.166666666666667,2.1176470588235294,1.0,0.0,0.0,0.0,1.5,1.75,1.5,1.6666666666666667,1.9333333333333333,1.4545454545454546,2.0,1.3571428571428572,1.3,1.0,1.0,1.2,0.0,0.0,0.40366973056806293,73.55212607828301
Brasileirão Série B,Botafogo-SP,Gustavo Bochecha,M,Brazil,"R$ 3.195.000,00",173.0,28.0,26.82758620689655,22.448275862068964,4.083333333333333,2.9047619047619047,0.07692307692307693,1.0,1772.0,6.810344827586207,33.13793103448276,5.793103448275862,0.0,0.0,1.1111111111111112,1.1666666666666667,2.4347826086956523,2.16,1.0,1.1666666666666667,1.7647058823529411,1.25,1.3333333333333333,1.5,1.0,1.0,0.0,0.0,0.0,1.2307692307692308,1.0,1.0,0.0,1.2,1.5,1.3333333333333333,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,-0.11541593467373616,42.11996382217497
Brasileirão Série A,Atlético Mineiro,Gustavo Scarpa,M,Brazil,"R$ 51.120.000,00",177.0,30.0,36.60606060606061,30.848484848484848,5.9375,4.483870967741935,0.23333333333333334,1.0,2434.0,7.363636363636363,59.21212121212121,14.363636363636363,0.21203333333333335,0.22380117695652174,1.4545454545454546,1.25,3.3870967741935485,3.838709677419355,1.4375,1.5333333333333334,1.625,1.826086956521739,1.1538461538461537,7.393939393939394,2.1538461538461537,1.0,0.0,0.0,0.0,1.3333333333333333,2.05,1.6428571428571428,1.0,1.7058823529411764,1.5833333333333333,2.24,1.45,1.5,1.1,0.0,1.2,0.0,0.0,0.840442489534649,100.0
Brasileirão Série A,Red Bull Bragantino,Henry Mosquera,M,Colombia,"R$ 12.780.000,00",175.0,22.0,15.1875,12.40625,1.3636363636363635,1.25,0.04,1.0,1973.0,6.821875,30.15625,9.53125,0.15690500000000002,0.06059538913043479,2.0,1.4615384615384615,5.548387096774194,4.896551724137931,1.1538461538461537,1.25,1.5,1.9333333333333333,1.4736842105263157,2.238095238095238,1.5555555555555556,1.0,0.0,0.0,0.0,1.0,4.354838709677419,2.5,1.0,1.3571428571428572,1.1666666666666667,1.7,1.8888888888888888,1.2727272727272727,1.0,0.0,1.2857142857142858,0.0,0.0,-0.05933455930302115,45.51585588437801
Brasileirão Série A,Vasco,Hugo Moura,M,Brazil,"R$ 9.585.000,00",177.0,26.0,31.11111111111111,25.85185185185185,4.833333333333333,3.0,0.16666666666666666,1.0,1901.0,6.811111111111111,43.148148148148145,7.592592592592593,0.10822727272727274,0.06974629777777779,2.0,1.4444444444444444,4.44,4.84,1.1428571428571428,1.9375,3.260869565217391,1.6666666666666667,2.0952380952380953,1.6363636363636365,1.6666666666666667,1.5,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,1.4,1.0,1.3333333333333333,1.4285714285714286,1.3333333333333333,1.7,1.1111111111111112,1.0,0.0,0.0,0.0,0.0,0.11879154939680565,56.30191515283043
Brasileirão Série A,Corinthians,Igor Coronado,M,Brazil,"R$ 25.560.000,00",170.0,32.0,25.466666666666665,20.233333333333334,3.0,2.4285714285714284,0.1111111111111111,1.0,1458.0,6.923333333333333,41.93333333333333,13.1,0.06110625,0.153692556,1.4545454545454546,1.0,4.896551724137931,3.586206896551724,1.0,1.1666666666666667,1.736842105263158,1.7058823529411764,1.4375,4.423076923076923,1.7333333333333334,1.0,0.0,0.0,0.0,1.2941176470588236,3.259259259259259,1.56,0.0,1.7,1.2222222222222223,2.263157894736842,1.736842105263158,1.0909090909090908,1.2,0.0,0.0,0.0,0.0,-0.05333236619511405,45.87930631326309
Brasileirão Série A,Bahia,Jean Lucas,M,Brazil,"R$ 44.730.000,00",181.0,26.0,36.26470588235294,31.235294117647058,3.0625,2.357142857142857,0.1724137931034483,1.0,2903.0,6.970588235294118,51.94117647058823,9.794117647058824,0.19530833333333333,0.08919375571428571,1.6666666666666667,1.375,5.636363636363637,4.764705882352941,1.105263157894737,1.2307692307692308,1.8064516129032258,2.130434782608696,1.75,1.3636363636363635,1.0,1.0,0.0,0.0,0.0,1.85,2.3448275862068964,1.7142857142857142,1.4,1.5,1.3571428571428572,1.3888888888888888,2.217391304347826,1.5384615384615385,1.0,0.0,1.0,0.0,0.0,0.10334245488131365,55.366427085952886
Brasileirão Série B,Botafogo-SP,Jean Victor,M,Brazil,"R$ 319.500,00",180.0,30.0,23.884615384615383,18.153846153846153,3.96,1.55,0.08333333333333333,1.0,1612.0,6.751851851851852,37.7037037037037,10.461538461538462,0.0,0.0,1.9090909090909092,1.8333333333333333,2.782608695652174,3.15,2.5,1.4666666666666666,1.6923076923076923,1.4545454545454546,1.3529411764705883,3.4347826086956523,1.5833333333333333,1.0,0.0,0.0,0.0,1.1428571428571428,1.2,1.5,0.0,1.5,1.5454545454545454,1.4666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.21890187111425718,35.85358629871064
Brasileirão Série A,Botafogo,Jefferson Savarino,M,Venezuela,"R$ 38.340.000,00",169.0,27.0,22.91304347826087,18.82608695652174,2.6315789473684212,2.0526315789473686,0.35294117647058826,1.0,1534.0,7.21304347826087,33.30434782608695,9.043478260869565,0.17317777777777776,0.28492893684210524,1.0,2.0,3.142857142857143,1.5384615384615385,1.1875,1.4,1.0,1.0,1.1111111111111112,3.6666666666666665,1.7222222222222223,1.0,0.0,0.0,0.0,1.375,1.1428571428571428,1.0,2.0,1.1428571428571428,1.0,2.8947368421052633,2.0,1.2857142857142858,1.4,0.0,1.1666666666666667,0.0,0.0,0.6703526108460114,89.70055807152256
Brasileirão Série A,Fluminense,Jhon Arias,M,Colombia,"R$ 95.850.000,00",170.0,27.0,38.90909090909091,35.77272727272727,1.5454545454545454,1.5,0.1875,1.0,1910.0,7.386363636363637,64.0,13.454545454545455,0.19253333333333333,0.10308113888888888,1.8,1.3,7.2727272727272725,7.2727272727272725,1.8461538461538463,1.4285714285714286,2.176470588235294,2.772727272727273,1.7333333333333334,4.65,1.8888888888888888,1.0,0.0,0.0,0.0,1.4545454545454546,4.409090909090909,2.7222222222222223,1.25,1.5714285714285714,1.1111111111111112,2.1176470588235294,2.5,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.48174042126545413,78.27953579456506
Brasileirão Série B,Ituano,José Aldo,M,Brazil,"R$ 319.500,00",174.0,26.0,31.130434782608695,25.0,5.4,3.9473684210526314,0.045454545454545456,1.0,1674.0,7.121739130434783,45.30434782608695,11.0,0.0,0.0,1.1538461538461537,1.4,4.045454545454546,4.714285714285714,1.0,1.7857142857142858,2.588235294117647,1.7647058823529411,1.8823529411764706,3.142857142857143,1.0,1.5555555555555556,0.0,0.0,0.0,1.2727272727272727,1.7857142857142858,1.1,0.0,1.25,1.6666666666666667,1.8333333333333333,1.3636363636363635,1.25,1.0,0.0,0.0,0.0,0.0,0.22234045484578457,62.572105634778275
Brasileirão Série B,CRB,João Pedro,M,Brazil,"R$ 2.875.500,00",185.0,25.0,39.11538461538461,33.0,3.92,2.761904761904762,0.08333333333333333,0.0,2042.0,6.976923076923077,49.88461538461539,8.76,0.0,0.0,1.2727272727272727,1.4615384615384615,3.625,4.346153846153846,1.4,1.4705882352941178,2.090909090909091,1.894736842105263,2.0,1.1428571428571428,1.0,1.3333333333333333,0.0,0.0,0.0,1.1111111111111112,1.5714285714285714,1.0909090909090908,0.0,2.0,1.4666666666666666,1.5454545454545454,1.3,1.1428571428571428,1.0,1.0,1.0,0.0,0.0,0.12253248840839427,56.5284400019566
Brasileirão Série B,Santos,João Schmidt,M,Brazil,"R$ 6.390.000,00",183.0,31.0,58.07692307692308,50.80769230769231,6.923076923076923,5.0,0.043478260869565216,0.0,2243.0,7.1923076923076925,68.34615384615384,8.73076923076923,0.0,0.0,1.5,2.3157894736842106,3.3846153846153846,4.666666666666667,0.0,1.7222222222222223,2.6666666666666665,1.4285714285714286,1.85,1.2857142857142858,1.0,1.625,0.0,0.0,0.0,1.1538461538461537,1.1666666666666667,1.0,0.0,1.0,2.111111111111111,1.2352941176470589,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.3228859983589082,68.66043372675307
Brasileirão Série B,Guarani,João Victor,M,Brazil,"R$ 31.950.000,00",177.0,25.0,23.46153846153846,18.115384615384617,2.2,1.7272727272727273,0.041666666666666664,1.0,1930.0,6.961538461538462,34.73076923076923,9.153846153846153,0.0,0.0,1.9375,1.4,3.6,2.8333333333333335,1.7857142857142858,1.5,1.3846153846153846,1.0909090909090908,1.4285714285714286,2.409090909090909,1.25,0.0,0.0,0.0,0.0,1.0909090909090908,1.8421052631578947,1.6,0.0,1.5,1.1,1.5333333333333334,1.6,1.8,0.0,1.0,1.0,0.0,0.0,-0.30451775493487837,30.66929296882972
Brasileirão Série B,Paysandu SC,João Vieira,M,Brazil,"R$ 639.000,00",175.0,27.0,45.57142857142857,40.82142857142857,5.75,4.333333333333333,0.08,1.0,2431.0,7.103571428571429,56.035714285714285,7.0,0.0,0.0,1.3076923076923077,1.25,3.7777777777777777,4.115384615384615,1.1111111111111112,1.3333333333333333,2.0,1.9473684210526316,2.3636363636363638,1.75,1.3333333333333333,1.1666666666666667,0.0,0.0,0.0,1.2857142857142858,1.7,1.5,1.0,1.4,1.6,1.625,1.125,1.0,1.0,0.0,1.0,0.0,0.0,0.2888183791523901,66.59753928315527
Brasileirão Série A,Vasco,Juan Sforza,M,Argentina,"R$ 28.755.000,00",179.0,22.0,36.407407407407405,31.51851851851852,4.043478260869565,2.727272727272727,0.0,1.0,1564.0,6.82962962962963,44.22222222222222,6.230769230769231,0.08088888888888889,0.014617491764705882,1.7777777777777777,1.9411764705882353,2.9166666666666665,3.6153846153846154,1.0,1.9375,1.8125,1.5,1.5333333333333334,1.25,0.0,1.5,0.0,0.0,0.0,1.5714285714285714,1.2222222222222223,1.2857142857142858,0.0,1.0,1.5833333333333333,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05435221500692683,52.39992411388549
Brasileirão Série B,América Mineiro,Juninho,M,Brazil,"R$ 639.000,00",173.0,36.0,25.903225806451612,20.06451612903226,1.8846153846153846,1.4444444444444444,0.1111111111111111,1.0,2652.0,6.935483870967742,36.064516129032256,9.258064516129032,0.0,0.0,1.263157894736842,1.2727272727272727,3.066666666666667,3.28,1.0,1.4285714285714286,1.4210526315789473,1.7894736842105263,1.5263157894736843,2.0555555555555554,1.25,1.1666666666666667,0.0,0.0,0.0,1.2222222222222223,1.4,1.0,1.0,1.1666666666666667,1.3571428571428572,1.7058823529411764,1.25,1.0,1.0,1.0,1.3333333333333333,0.0,0.0,-0.4200745791740258,23.671987721354814
Brasileirão Série A,Juventude,Jádson,M,Brazil,"R$ 6.390.000,00",171.0,31.0,39.233333333333334,33.4,4.125,2.782608695652174,0.20689655172413793,1.0,2541.0,7.1,53.36666666666667,9.433333333333334,0.1206818181818182,0.07008676,1.411764705882353,1.125,4.517241379310345,5.066666666666666,1.0,1.4545454545454546,2.6666666666666665,2.409090909090909,2.0454545454545454,1.6428571428571428,1.0,1.4285714285714286,0.0,0.0,0.0,1.5263157894736843,1.4,1.125,1.0,1.2222222222222223,1.9411764705882353,2.0384615384615383,1.5263157894736843,1.0,1.0,0.0,1.0,0.0,0.0,0.3236019069102654,68.70378409308675
Brasileirão Série B,Ceará,Lourenço,M,Brazil,"R$ 6.390.000,00",169.0,27.0,30.2,24.52,4.8,2.875,0.13636363636363635,1.0,1898.0,7.108,43.68,9.84,0.0,0.0,1.6363636363636365,1.8181818181818181,3.125,3.375,1.2727272727272727,1.6111111111111112,1.6,1.9,1.5,3.6956521739130435,1.7647058823529411,1.0,0.0,0.0,0.0,1.1111111111111112,1.4545454545454546,1.0,1.0,1.3076923076923077,1.0625,1.8,1.1538461538461537,1.375,1.0,0.0,0.0,0.0,1.0,0.07791152724212777,53.82650969388643
Brasileirão Série B,Guarani,Luan Dias,M,Brazil,"R$ 3.834.000,00",181.0,27.0,26.181818181818183,21.181818181818183,2.736842105263158,2.142857142857143,0.10526315789473684,1.0,1564.0,7.072727272727272,41.13636363636363,12.095238095238095,0.0,0.0,1.3,1.0,4.4,4.8,1.1666666666666667,1.0,1.6470588235294117,2.210526315789474,1.875,4.0,1.1666666666666667,0.0,0.0,0.0,0.0,1.1666666666666667,2.6470588235294117,2.090909090909091,0.0,1.3,1.5,1.8125,1.8888888888888888,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,-0.06882577822023281,44.941134690959835
Brasileirão Série A,Vitória,Luan Santos,M,Brazil,"R$ 12.780.000,00",173.0,25.0,27.727272727272727,24.40909090909091,2.611111111111111,1.7142857142857142,0.0,0.0,1457.0,6.713636363636363,35.5,4.818181818181818,0.04061,0.01515318076923077,1.375,1.5833333333333333,2.6842105263157894,3.0,1.0,1.8571428571428572,1.7777777777777777,1.2727272727272727,1.6875,1.0,1.0,0.0,0.0,0.0,0.0,1.25,1.6666666666666667,1.75,0.0,1.2,1.6428571428571428,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.19109290821795505,37.537500712959556
Brasileirão Série A,Juventude,Lucas Barbosa,M,Brazil,"R$ 12.780.000,00",193.0,23.0,22.548387096774192,15.838709677419354,2.7,1.7916666666666667,0.06896551724137931,1.0,2383.0,6.970967741935484,39.516129032258064,12.064516129032258,0.19648636363636365,0.12123365800000001,2.4074074074074074,2.076923076923077,7.064516129032258,5.966666666666667,1.0714285714285714,1.7333333333333334,2.769230769230769,1.565217391304348,2.2962962962962963,2.32,1.4,1.0,0.0,0.0,0.0,1.7826086956521738,2.1,1.2857142857142858,1.0,1.3333333333333333,1.4375,1.8,1.7058823529411764,1.1818181818181819,1.1428571428571428,0.0,1.0,0.0,0.0,0.10248585939265896,55.314557712186414
Copa do Brasil,Red Bull Bragantino,Lucas Evangelista,M,Brazil,"R$ 25.560.000,00",181.0,29.0,29.666666666666668,25.333333333333332,3.526315789473684,2.588235294117647,0.125,1.0,2034.0,7.051851851851852,44.0,8.518518518518519,0.1199777777777778,0.05906742,2.272727272727273,1.894736842105263,4.653846153846154,5.12,1.2222222222222223,1.4,1.9473684210526316,2.45,1.588235294117647,1.9473684210526316,1.6666666666666667,1.2857142857142858,0.0,0.0,0.0,1.5714285714285714,1.8333333333333333,2.25,1.0,1.3571428571428572,1.2307692307692308,1.7058823529411764,1.6428571428571428,1.3636363636363635,1.0,0.0,1.3333333333333333,0.0,0.0,0.16063973957401542,58.835946030299944
Brasileirão Série B,Sport Recife,Lucas Lima,M,Brazil,"R$ 3.834.000,00",176.0,34.0,41.206896551724135,33.58620689655172,5.448275862068965,3.4074074074074074,0.25925925925925924,1.0,2393.0,7.289655172413793,57.172413793103445,14.0,0.0,0.0,1.2,1.0,3.8518518518518516,4.172413793103448,1.0,1.1,2.05,2.375,1.45,4.714285714285714,2.04,1.0,0.0,0.0,0.0,1.4285714285714286,2.125,1.5833333333333333,0.0,1.0,1.0,2.56,1.9333333333333333,1.5,1.1428571428571428,0.0,1.5,0.0,0.0,0.1931461413267039,60.80430416975423
Brasileirão Série A,Cuiabá,Lucas Mineiro,M,Brazil,"R$ 8.946.000,00",188.0,28.0,35.166666666666664,30.583333333333332,3.857142857142857,2.6842105263157894,0.043478260869565216,0.0,1939.0,6.820833333333333,46.708333333333336,6.333333333333333,0.05910000000000001,0.017162754736842104,1.7692307692307692,1.7777777777777777,4.0,5.090909090909091,1.0,2.823529411764706,3.0,1.5,2.2,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,1.2,1.8571428571428572,1.5714285714285714,0.0,1.0,1.4285714285714286,1.1111111111111112,1.3846153846153846,1.2,1.0,0.0,1.0,0.0,0.0,-0.08111919074109727,44.19673244117494
Brasileirão Série A,São Paulo,Lucas Moura,M,Brazil,"R$ 31.950.000,00",172.0,32.0,34.30769230769231,28.076923076923077,2.8636363636363638,2.1052631578947367,0.15384615384615385,1.0,2058.0,7.257692307692308,52.5,13.5,0.317575,0.10885869523809524,1.6842105263157894,2.0,5.615384615384615,6.230769230769231,1.5454545454545454,1.2,1.7692307692307692,2.9545454545454546,1.5625,2.2857142857142856,1.4444444444444444,0.0,0.0,0.0,0.0,1.25,2.9615384615384617,2.375,1.0,1.6363636363636365,1.8181818181818181,1.7083333333333333,1.9523809523809523,1.1111111111111112,1.0,0.0,1.0,0.0,0.0,0.4057418899879343,73.6776014197675
Brasileirão Série B,Ceará,Lucas Mugni,M,Argentina,"R$ 1.917.000,00",184.0,32.0,22.115384615384617,16.46153846153846,3.24,2.238095238095238,0.19047619047619047,1.0,1453.0,6.996153846153846,35.07692307692308,11.192307692307692,0.0,0.0,1.6363636363636365,1.625,3.7916666666666665,3.9130434782608696,1.0,1.0,2.9375,1.375,1.6666666666666667,4.52,1.7222222222222223,1.0,0.0,0.0,0.0,1.9,1.4736842105263157,1.5833333333333333,2.0,1.0,1.1818181818181819,1.9090909090909092,1.3125,1.0,1.0,0.0,1.1666666666666667,0.0,0.0,-0.23960211660271366,34.60012561100055
Brasileirão Série A,Cruzeiro,Lucas Romero,M,Argentina,"R$ 20.448.000,00",167.0,30.0,51.52,45.44,4.541666666666667,2.8260869565217392,0.09523809523809523,0.0,1968.0,6.952000000000001,61.8,8.24,0.05216666666666667,0.03489848958333334,1.1818181818181819,1.8461538461538463,4.217391304347826,4.64,1.0,1.4545454545454546,3.1052631578947367,1.5,1.7,1.0,1.0,1.0,0.0,0.0,0.0,1.5294117647058822,1.5384615384615385,1.4444444444444444,0.0,1.0,1.3333333333333333,1.5333333333333334,1.4615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,-0.02195803600186227,47.77911419343569
Brasileirão Série B,Coritiba,Lucas Ronier,M,Brazil,"R$ 2.556.000,00",163.0,19.0,32.03703703703704,22.814814814814813,2.875,1.8235294117647058,0.16,1.0,2211.0,7.392592592592592,52.925925925925924,17.14814814814815,0.0,0.0,2.0526315789473686,1.3636363636363635,6.666666666666667,6.8076923076923075,1.3888888888888888,1.0909090909090908,2.6363636363636362,2.4583333333333335,2.238095238095238,4.173913043478261,1.4285714285714286,1.0,0.0,0.0,0.0,1.7857142857142858,3.269230769230769,2.5,1.25,1.5294117647058822,1.3333333333333333,2.3684210526315788,1.7058823529411764,1.3333333333333333,2.0,0.0,1.0,0.0,0.0,0.3938986670735852,72.96045947344602
Brasileirão Série A,Cruzeiro,Lucas Silva,M,Brazil,"R$ 5.112.000,00",182.0,31.0,30.304347826086957,26.565217391304348,2.35,1.8666666666666667,0.0,1.0,1399.0,6.773913043478261,38.130434782608695,5.869565217391305,0.06293636363636362,0.03446311380952381,1.4545454545454546,1.4545454545454546,3.0476190476190474,2.5238095238095237,1.0,1.4615384615384615,1.1,1.0714285714285714,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.0,0.0,0.0,1.0833333333333333,1.5,1.3,0.0,1.1666666666666667,1.0,1.3846153846153846,1.5,1.0,0.0,0.0,0.0,0.0,1.0,-0.46955037650816467,20.6760828183894
Brasileirão Série A,São Paulo,Luciano,M,Brazil,"R$ 15.975.000,00",181.0,31.0,27.103448275862068,23.586206896551722,2.652173913043478,2.3157894736842106,0.041666666666666664,1.125,2074.0,7.068965517241379,37.51724137931034,6.344827586206897,0.25193043478260874,0.07733714,1.2,1.4285714285714286,3.769230769230769,3.4642857142857144,1.5263157894736843,1.25,1.2777777777777777,1.9523809523809523,1.8235294117647058,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,1.1428571428571428,1.6111111111111112,1.4,1.4,1.2666666666666666,1.25,1.1875,1.3125,1.4615384615384615,1.0,1.0,1.3333333333333333,0.0,0.0,0.1284068488989434,56.88414979025099
Brasileirão Série A,Flamengo,Luiz Araújo,M,Brazil,"R$ 25.560.000,00",175.0,28.0,21.96551724137931,17.275862068965516,2.739130434782609,2.142857142857143,0.2608695652173913,1.3333333333333333,1825.0,7.339285714285714,39.51724137931034,11.392857142857142,0.09967142857142856,0.19685478476190477,1.9166666666666667,1.2,4.518518518518518,4.892857142857143,1.4666666666666666,1.0769230769230769,2.08,1.6,1.4736842105263157,4.166666666666667,1.5,1.0,0.0,0.0,0.0,1.3846153846153846,3.25,2.1363636363636362,1.0,1.4166666666666667,1.3529411764705883,1.9047619047619047,1.4444444444444444,1.2857142857142858,1.0909090909090908,0.0,1.0,0.0,0.0,0.5136744361860339,80.21323422949503
